#V3.30
#C data file created using the SS_writedat function in the R package r4ss
#C should work with SS version: 
#C file write time: 2020-10-27 11:29:25
#
1964 #_styr
2024 #_endyr
1 #_nseas
12 #_months_per_seas
2 #_Nsubseasons
1 #_spawn_month
2 #_Ngenders
21 #_Nages
1 #_N_areas
2 #_Nfleets
#_fleetinfo
#_type	surveytiming	area	units	need_catch_mult	fleetname
1	-1.0	1	1	0	Fishery	#_1
3	 0.5	1	2	0	Survey 	#_2
#_Catch data
#_year	season	fleet	catch	catch_se
 -999	1	1	11659.00	0.01	#_1         
2016	7	2	1	0	1	12	12	9	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	7	2	1	0	1	14	14	7	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	7	2	1	0	1	16	16	7	0	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	7	2	1	0	1	18	18	12	0	0	3	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	7	2	1	0	1	20	20	16	0	0	4	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	7	2	1	0	1	22	22	11	0	0	0	0	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	7	2	1	0	1	24	24	17	0	0	0	2	6	3	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	3	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0
2016	7	2	1	0	1	26	26	22	0	0	0	1	6	3	3	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	3	3	5	2	2	0	0	0	0	0	0	0	0	0	0	0
2016	7	2	1	0	1	28	28	24	0	0	0	0	6	6	7	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	7	1	2	0	1	1	0	0	0	0	0	0	0	0	0
2016	7	2	1	0	1	30	30	18	0	0	0	0	1	4	0	3	2	4	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	3	2	4	3	0	0	1	0	0	0	0	0	0	0
2016	7	2	1	0	1	32	32	31	0	0	0	0	0	3	4	8	3	5	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	8	3	5	4	2	2	0	0	0	0	0	0	0	0
2016	7	2	1	0	1	34	34	31	0	0	0	0	1	1	3	4	4	3	4	2	1	3	1	1	1	1	0	1	0	0	0	0	0	1	1	3	4	4	3	4	2	1	3	1	1	1	1	0	1	0
2016	7	2	1	0	1	36	36	42	0	0	0	0	0	0	2	8	3	5	9	7	3	2	0	1	1	0	0	0	1	0	0	0	0	0	0	2	8	3	5	9	7	3	2	0	1	1	0	0	0	1
2016	7	2	1	0	1	38	38	35	0	0	0	0	0	0	2	2	1	5	9	5	2	1	4	1	1	0	1	0	1	0	0	0	0	0	0	2	2	1	5	9	5	2	1	4	1	1	0	1	0	1
2016	7	2	1	0	1	40	40	37	0	0	0	0	0	0	1	0	3	2	4	8	4	3	5	0	2	2	1	0	2	0	0	0	0	0	0	1	0	3	2	4	8	4	3	5	0	2	2	1	0	2
2016	7	2	1	0	1	42	42	31	0	0	0	0	0	0	0	0	0	1	3	5	3	4	5	2	1	1	3	1	2	0	0	0	0	0	0	0	0	0	1	3	5	3	4	5	2	1	1	3	1	2
2016	7	2	1	0	1	44	44	19	0	0	0	0	0	0	0	0	0	0	2	2	4	0	1	1	2	1	0	1	5	0	0	0	0	0	0	0	0	0	0	2	2	4	0	1	1	2	1	0	1	5
2016	7	2	1	0	1	46	46	15	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	4	1	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	4	1	1	2	1	2
2016	7	2	1	0	1	48	48	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1
2016	7	2	1	0	1	50	50	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4
2016	7	2	2	0	1	10	10	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	7	2	2	0	1	12	12	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	7	2	2	0	1	14	14	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	7	2	2	0	1	16	16	8	0	0	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	7	2	2	0	1	18	18	11	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	7	2	2	0	1	20	20	14	0	0	1	3	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	7	2	2	0	1	22	22	12	0	0	0	2	7	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	7	2	2	0	1	24	24	18	0	0	0	4	7	3	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	7	3	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0
2016	7	2	2	0	1	26	26	28	0	0	0	4	14	3	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	14	3	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0
2016	7	2	2	0	1	28	28	19	0	0	0	1	8	1	0	5	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	8	1	0	5	2	0	0	0	1	1	0	0	0	0	0	0	0
2016	7	2	2	0	1	30	30	23	0	0	0	1	1	2	3	4	2	5	3	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	2	3	4	2	5	3	1	0	0	0	0	0	0	0	0	1
2016	7	2	2	0	1	32	32	31	0	0	0	0	0	1	2	4	6	2	4	3	3	1	0	1	0	0	1	1	2	0	0	0	0	0	1	2	4	6	2	4	3	3	1	0	1	0	0	1	1	2
2016	7	2	2	0	1	34	34	38	0	0	0	0	0	0	1	0	1	4	6	4	7	4	1	2	3	1	1	2	1	0	0	0	0	0	0	1	0	1	4	6	4	7	4	1	2	3	1	1	2	1
2016	7	2	2	0	1	36	36	34	0	0	0	0	0	0	0	0	2	2	4	5	7	0	5	2	1	1	1	0	4	0	0	0	0	0	0	0	0	2	2	4	5	7	0	5	2	1	1	1	0	4
2016	7	2	2	0	1	38	38	24	0	0	0	0	0	0	0	1	0	0	4	1	3	3	1	1	2	2	3	0	3	0	0	0	0	0	0	0	1	0	0	4	1	3	3	1	1	2	2	3	0	3
2016	7	2	2	0	1	40	40	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	6
2016	7	2	2	0	1	42	42	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2016	7	2	2	0	1	44	44	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
2017	7	2	1	0	1	6	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	1	0	1	8	8	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	1	0	1	10	10	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	1	0	1	12	12	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	1	0	1	14	14	6	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	1	0	1	16	16	10	0	2	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	1	0	1	18	18	19	0	0	4	12	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	1	0	1	20	20	9	0	0	1	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	1	0	1	22	22	16	0	0	2	4	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	1	0	1	24	24	24	0	0	1	3	3	8	5	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	3	8	5	3	0	0	0	1	0	0	0	0	0	0	0	0	0
2017	7	2	1	0	1	26	26	11	0	0	0	0	2	2	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0
2017	7	2	1	0	1	28	28	20	0	0	1	1	1	10	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	1	0	1	30	30	25	0	0	0	0	5	9	4	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	4	5	0	2	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	1	0	1	32	32	31	0	0	0	0	2	5	8	5	3	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	5	8	5	3	3	3	1	1	0	0	0	0	0	0	0	0
2017	7	2	1	0	1	34	34	21	0	0	0	0	0	0	3	2	3	7	3	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	2	3	7	3	0	1	0	0	1	0	0	0	1	0
2017	7	2	1	0	1	36	36	33	0	0	0	0	0	3	1	2	2	8	6	3	2	2	1	0	2	1	0	0	0	0	0	0	0	0	3	1	2	2	8	6	3	2	2	1	0	2	1	0	0	0
2017	7	2	1	0	1	38	38	28	0	0	0	0	0	0	2	2	2	3	9	0	2	2	2	3	1	0	0	0	0	0	0	0	0	0	0	2	2	2	3	9	0	2	2	2	3	1	0	0	0	0
2017	7	2	1	0	1	40	40	22	0	0	0	0	0	0	1	0	2	1	3	2	4	2	2	1	2	0	0	2	0	0	0	0	0	0	0	1	0	2	1	3	2	4	2	2	1	2	0	0	2	0
2017	7	2	1	0	1	42	42	27	0	0	0	0	0	0	0	1	0	2	3	4	5	2	2	2	1	2	2	1	0	0	0	0	0	0	0	0	1	0	2	3	4	5	2	2	2	1	2	2	1	0
2017	7	2	1	0	1	44	44	28	0	0	0	0	0	0	0	0	0	0	1	4	5	4	2	3	2	1	1	1	4	0	0	0	0	0	0	0	0	0	0	1	4	5	4	2	3	2	1	1	1	4
2017	7	2	1	0	1	46	46	18	0	0	0	0	0	0	0	0	0	1	1	0	4	3	0	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	4	3	0	0	3	3	0	3	0
2017	7	2	1	0	1	48	48	15	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	1	3	2	4	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	1	3	2	4
2017	7	2	1	0	1	50	50	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1
2017	7	2	1	0	1	52	52	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1
2017	7	2	1	0	1	54	54	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2017	7	2	2	0	1	8	8	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	2	0	1	10	10	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	2	0	1	12	12	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	2	0	1	14	14	5	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	2	0	1	16	16	9	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	2	0	1	18	18	10	0	2	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	2	0	1	20	20	9	0	0	1	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	2	0	1	22	22	17	0	0	1	7	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	2	0	1	24	24	9	0	0	0	1	2	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	2	0	1	26	26	24	0	0	0	0	0	14	3	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3	2	3	2	0	0	0	0	0	0	0	0	0	0	0
2017	7	2	2	0	1	28	28	24	0	0	0	1	0	12	3	1	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	12	3	1	2	1	2	1	1	0	0	0	0	0	0	0	0
2017	7	2	2	0	1	30	30	27	0	0	0	0	2	10	5	4	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	10	5	4	2	1	1	1	1	0	0	0	0	0	0	0	0
2017	7	2	2	0	1	32	32	21	0	0	0	0	0	3	3	1	3	5	1	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	3	3	1	3	5	1	0	0	3	2	0	0	0	0	0	0
2017	7	2	2	0	1	34	34	44	0	0	0	0	0	2	2	4	7	8	7	2	2	3	3	1	0	0	0	0	3	0	0	0	0	0	2	2	4	7	8	7	2	2	3	3	1	0	0	0	0	3
2017	7	2	2	0	1	36	36	36	0	0	0	0	0	0	0	1	4	3	3	5	3	4	3	0	1	2	1	1	5	0	0	0	0	0	0	0	1	4	3	3	5	3	4	3	0	1	2	1	1	5
2017	7	2	2	0	1	38	38	20	0	0	0	0	0	0	0	0	0	0	3	2	2	3	1	2	1	0	1	0	5	0	0	0	0	0	0	0	0	0	0	3	2	2	3	1	2	1	0	1	0	5
2017	7	2	2	0	1	40	40	14	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	2	0	3	0	2	3	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	2	0	3	0	2	3
2017	7	2	2	0	1	42	42	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
2017	7	2	2	0	1	44	44	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2017	7	2	2	0	1	48	48	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2017	7	2	2	0	1	52	52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2018	7	2	1	0	1	10	10	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	7	2	1	0	1	12	12	11	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	7	2	1	0	1	14	14	14	0	1	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	7	2	1	0	1	16	16	15	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	7	2	1	0	1	18	18	11	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	7	2	1	0	1	20	20	18	0	0	3	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	7	2	1	0	1	22	22	12	0	0	0	6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	7	2	1	0	1	24	24	21	0	0	5	2	4	1	4	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	2	4	1	4	2	2	0	0	1	0	0	0	0	0	0	0	0	0
2018	7	2	1	0	1	26	26	16	0	0	3	2	1	3	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	3	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0
2018	7	2	1	0	1	28	28	25	0	0	2	2	0	7	7	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	7	7	2	3	1	1	0	0	0	0	0	0	0	0	0	0
2018	7	2	1	0	1	30	30	30	0	0	1	0	4	3	11	6	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	3	11	6	1	1	3	0	0	0	0	0	0	0	0	0	0
2018	7	2	1	0	1	32	32	37	0	0	0	1	0	4	7	11	4	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	7	11	4	2	4	4	0	0	0	0	0	0	0	0	0
2018	7	2	1	0	1	34	34	32	0	0	0	0	1	2	1	6	6	5	4	0	1	3	2	0	0	0	0	0	1	0	0	0	0	1	2	1	6	6	5	4	0	1	3	2	0	0	0	0	0	1
2018	7	2	1	0	1	36	36	29	0	0	0	0	1	3	2	4	4	3	4	4	2	0	1	0	1	0	0	0	0	0	0	0	0	1	3	2	4	4	3	4	4	2	0	1	0	1	0	0	0	0
2018	7	2	1	0	1	38	38	20	0	0	0	0	0	0	0	0	2	1	3	1	4	4	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	2	1	3	1	4	4	1	2	1	0	0	0	1
2018	7	2	1	0	1	40	40	31	0	0	0	0	0	0	3	1	0	4	7	4	2	0	4	2	2	0	1	0	1	0	0	0	0	0	0	3	1	0	4	7	4	2	0	4	2	2	0	1	0	1
2018	7	2	1	0	1	42	42	16	0	0	0	0	0	0	0	1	0	1	2	3	2	2	3	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	3	2	2	3	1	0	0	1	0	0
2018	7	2	1	0	1	44	44	27	0	0	0	0	0	0	0	0	1	1	3	1	3	5	3	4	3	0	0	0	3	0	0	0	0	0	0	0	0	1	1	3	1	3	5	3	4	3	0	0	0	3
2018	7	2	1	0	1	46	46	15	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	2	4	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	2	4	2	0	1	1
2018	7	2	1	0	1	48	48	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	1	5
2018	7	2	1	0	1	50	50	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
2018	7	2	1	0	1	52	52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2018	7	2	2	0	1	8	8	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	7	2	2	0	1	10	10	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	7	2	2	0	1	12	12	10	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	7	2	2	0	1	14	14	13	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	7	2	2	0	1	16	16	19	0	1	15	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	7	2	2	0	1	18	18	14	0	0	6	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	7	2	2	0	1	20	20	13	0	0	0	5	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	7	2	2	0	1	22	22	21	0	0	1	5	7	4	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5	7	4	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2018	7	2	2	0	1	24	24	30	0	0	3	8	9	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	9	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	7	2	2	0	1	26	26	28	0	0	3	2	4	2	10	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	4	2	10	5	1	0	1	0	0	0	0	0	0	0	0	0	0
2018	7	2	2	0	1	28	28	36	0	0	1	1	0	7	20	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	7	20	5	1	1	0	0	0	0	0	0	0	0	0	0	0
2018	7	2	2	0	1	30	30	35	0	0	0	0	0	5	12	5	3	3	1	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5	12	5	3	3	1	4	1	0	1	0	0	0	0	0	0
2018	7	2	2	0	1	32	32	40	0	0	0	0	2	7	6	4	5	3	5	1	4	0	1	2	0	0	0	0	0	0	0	0	0	2	7	6	4	5	3	5	1	4	0	1	2	0	0	0	0	0
2018	7	2	2	0	1	34	34	42	0	0	0	0	0	0	0	4	3	2	6	8	4	2	2	3	4	0	0	1	3	0	0	0	0	0	0	0	4	3	2	6	8	4	2	2	3	4	0	0	1	3
2018	7	2	2	0	1	36	36	21	0	0	0	0	0	0	0	0	2	1	1	2	2	3	2	2	1	2	1	1	1	0	0	0	0	0	0	0	0	2	1	1	2	2	3	2	2	1	2	1	1	1
2018	7	2	2	0	1	38	38	14	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	1	3	1	1	1	2	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	1	3	1	1	1	2
2018	7	2	2	0	1	40	40	10	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	1	1	1	0	2
2018	7	2	2	0	1	42	42	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0
2019	7	2	1	0	1	12	12	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019	7	2	1	0	1	16	16	5	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019	7	2	1	0	1	18	18	16	0	0	3	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019	7	2	1	0	1	20	20	10	0	0	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019	7	2	1	0	1	22	22	14	0	0	0	7	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019	7	2	1	0	1	24	24	24	0	0	1	8	9	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	9	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2019	7	2	1	0	1	26	26	18	0	0	3	1	4	3	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	4	3	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0
2019	7	2	1	0	1	28	28	28	0	0	1	2	8	8	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	8	8	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0
2019	7	2	1	0	1	30	30	22	0	0	1	1	1	3	5	4	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	5	4	1	4	2	0	0	0	0	0	0	0	0	0	0
